bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
blackscholes,kite_medium_noci_nndbt_injej_none,,19505720857.0,317927.0,2292434807.0,7099.175132,89099022.0,74166239.0,0.3016505753118931,0.12030720196780574
blackscholes,ft_x_noci_nndbt_injej_none,,19378672395.0,321464.0,2292345629.0,6999.539403,88525416.0,73683165.0,0.2978853455911026,0.12052506412477439
blackscholes,kite_small_noci_nndbt_injej_none,,19178947302.0,304120.0,2292354252.0,6491.139765,87079459.0,72923754.0,0.3128025301360045,0.12037369493279372
blackscholes,lpbt_s_power_noci_nndbt_injej_none,,19000192251.0,306857.0,2292325496.0,6404.690148,86578927.0,72244077.0,0.3065494896203054,0.12035007381970313
blackscholes,lpbt_s_power_noci_nndbt_picky_none,,18907517626.0,299009.0,2292310695.0,6128.940188,85880505.0,71891702.0,0.3131693538749609,0.12038570444886422
blackscholes,lpbt_s_latop_noci_nndbt_picky_none,,18701274341.0,307762.0,2292258328.0,6025.58617,85097761.0,71107507.0,0.30988908934361015,0.12074048812871904
blackscholes,lpbt_m_latop_noci_nndbt_picky_none,,19177735135.0,317909.0,2292361508.0,6544.32029,87387598.0,72919145.0,0.3065857675449464,0.12071048456826339
blackscholes,butter_donut_x_noci_nndbt_picky_none,,19486431122.0,319571.0,2292418213.0,6954.49684,88905926.0,74092894.0,0.30325206129196736,0.12040453020134391
blackscholes,dbl_bfly_x_noci_nndbt_picky_none,,19490555488.0,327724.0,2292438729.0,7068.682315,89130770.0,74108576.0,0.30036487360876957,0.12074524899888686
blackscholes,ft_x_noci_nndbt_picky_none,,19244881402.0,314645.0,2292370255.0,6635.828167,87616871.0,73174454.0,0.30774060630514655,0.12038989319459759
blackscholes,kite_large_noci_nndbt_picky_none,,19513291838.0,323801.0,2292414039.0,6863.466688,88912078.0,74195026.0,0.30497389277304654,0.12028215439379551
blackscholes,kite_small_noci_nndbt_picky_none,,19066817252.0,299697.0,2292313834.0,6173.669568,86299893.0,72497404.0,0.31784689791236,0.12033217749731209
blackscholes,kite_medium_noci_nndbt_picky_none,,19342674270.0,311155.0,2292384501.0,6671.015807,87998265.0,73546290.0,0.30850027161517746,0.12038061757292134
dedup,ft_x_noci_nndbt_injej_none,,8784141351.0,108368.0,5047194136.0,7373.351255,438916143.0,33399772.0,0.4956510951017828,0.0021475713618614
dedup,kite_large_noci_nndbt_injej_none,,8784773603.0,112028.0,5047219990.0,7788.96396,439053620.0,33402176.0,0.48728609119518684,0.0021418216531170894
dedup,butter_donut_x_noci_nndbt_injej_none,,8785003728.0,110799.0,5047222528.0,7842.932979,439084823.0,33403051.0,0.48576320455865907,0.002149522137741569
dedup,dbl_bfly_x_noci_nndbt_injej_none,,8785216495.0,112013.0,5047241760.0,8006.16952,439134632.0,33403860.0,0.48507158951169016,0.0021474854730591255
dedup,lpbt_s_power_noci_nndbt_injej_none,,8783540922.0,102056.0,5047250307.0,6817.412223,438746130.0,33397489.0,0.5077398597094104,0.002150043054112746
dedup,lpbt_s_latop_noci_nndbt_injej_none,,8783580898.0,104422.0,5047227043.0,6847.166542,438750863.0,33397641.0,0.5073512436540291,0.00215778984131555
dedup,lpbt_m_latop_noci_nndbt_injej_none,,8784099008.0,108951.0,5047179615.0,7358.248753,438909785.0,33399611.0,0.49589056440693147,0.0021447432871012748
dedup,kite_medium_noci_nndbt_injej_none,,8784497716.0,106094.0,5047271527.0,7314.296629,438924461.0,33401127.0,0.4989404505361009,0.0021457207613758546
dedup,kite_small_noci_nndbt_injej_none,,8783287390.0,100549.0,5047232615.0,6611.85254,438660782.0,33396525.0,0.5140005926891213,0.002146650320735913
dedup,lpbt_s_latop_noci_nndbt_picky_none,,8783171407.0,102260.0,5047210417.0,6391.184114,438629833.0,33396084.0,0.5155819603804566,0.0021586751306613824
dedup,lpbt_m_latop_noci_nndbt_picky_none,,8783534610.0,104927.0,5047163439.0,6676.845082,438731339.0,33397465.0,0.507661763523038,0.002151907101311957
dedup,lpbt_s_power_noci_nndbt_picky_none,,8783276344.0,98577.0,5047250119.0,6307.81578,438614062.0,33396483.0,0.5173239887550145,0.00215118635655948
dedup,butter_donut_x_noci_nndbt_picky_none,,8784393568.0,106269.0,5047235362.0,6998.216966,438866211.0,33400731.0,0.5003259626120952,0.0021549212669692668
dedup,dbl_bfly_x_noci_nndbt_picky_none,,8784621852.0,108227.0,5047227553.0,7174.721742,438918332.0,33401599.0,0.49666336878758227,0.0021540786819464
dedup,ft_x_noci_nndbt_picky_none,,8783425728.0,105745.0,5047161743.0,6697.619288,438733166.0,33397051.0,0.5074163690910866,0.0021533353927458204
dedup,kite_large_noci_nndbt_picky_none,,8783777096.0,107277.0,5047181592.0,6878.712914,438800878.0,33398387.0,0.5033546909953548,0.002149877908767473
dedup,kite_medium_noci_nndbt_picky_none,,8783398376.0,102907.0,5047173439.0,6678.448268,438725517.0,33396947.0,0.5082784373607226,0.0021513172210684064
dedup,kite_small_noci_nndbt_picky_none,,8782870798.0,98630.0,5047219232.0,6145.742211,438538830.0,33394941.0,0.5226459994871899,0.0021498118005435123
x264,butter_donut_x_noci_nndbt_injej_none,,1865456370.0,129455.0,521176598.0,7175.399336,10315739.0,3167942.0,0.16237218606138715,2.996407294359755
x264,dbl_bfly_x_noci_nndbt_injej_none,,1869758261.0,132311.0,521189564.0,7208.673082,10399797.0,3180021.0,0.16399129409901547,2.986054897818212
x264,kite_medium_noci_nndbt_injej_none,,1824233750.0,125748.0,521177984.0,6743.950079,10082869.0,3112669.0,0.167416547349447,3.0020779961377784
x264,kite_large_noci_nndbt_injej_none,,1848732726.0,130270.0,521185706.0,7029.249787,10259723.0,3146528.0,0.1654538168672824,2.9934602269808206
x264,ft_x_noci_nndbt_injej_none,,1824483074.0,125850.0,521158225.0,6805.159604,10031303.0,3116399.0,0.16281591551772348,3.013312554771906
x264,kite_small_noci_nndbt_injej_none,,1757490399.0,117827.0,521170396.0,6120.080313,9666095.0,2997859.0,0.17346529946547495,3.013415320299682
x264,lpbt_m_latop_noci_nndbt_injej_none,,1816473146.0,126155.0,521153592.0,6735.078579,9993535.0,3100535.0,0.16103841413431635,3.017563127152276
x264,lpbt_s_latop_noci_nndbt_injej_none,,1791589664.0,124678.0,521173726.0,6404.089369,9877107.0,3069690.0,0.1703600799556229,3.0078912108685265
x264,lpbt_s_power_noci_nndbt_injej_none,,1756756366.0,117919.0,521147186.0,6173.268501,9639065.0,3006805.0,0.16542421813505512,3.0246107246379346
x264,lpbt_s_power_noci_nndbt_picky_none,,1737971065.0,116294.0,521144479.0,5837.287118,9506098.0,2982063.0,0.1690012511098871,3.0304012055495733
x264,lpbt_m_latop_noci_nndbt_picky_none,,1781254553.0,124302.0,521151582.0,6257.412731,9761171.0,3044870.0,0.16606113219301596,3.0219650054247116
x264,lpbt_s_latop_noci_nndbt_picky_none,,1756070462.0,117925.0,521147962.0,6060.978268,9606799.0,3015154.0,0.16875161575540687,3.0268598553828765
x264,butter_donut_x_noci_nndbt_picky_none,,1816212250.0,125230.0,521154998.0,6560.470011,9959257.0,3081315.0,0.16366430021850267,3.0157715596923373
x264,dbl_bfly_x_noci_nndbt_picky_none,,1824009937.0,127374.0,521156899.0,6655.918851,10025122.0,3102449.0,0.1625054854220032,3.0128035435519838
x264,ft_x_noci_nndbt_picky_none,,1789778120.0,124462.0,521152231.0,6364.03344,9800813.0,3066976.0,0.16662970760609738,3.0191321220419676
x264,kite_large_noci_nndbt_picky_none,,1800607934.0,126375.0,521172109.0,6422.328051,9937881.0,3082159.0,0.16876589125309066,3.0077652077219583
x264,kite_medium_noci_nndbt_picky_none,,1793832528.0,123706.0,521172692.0,6337.140439,9870695.0,3067193.0,0.17136182625063728,3.00896477347808
x264,kite_small_noci_nndbt_picky_none,,1733523735.0,116166.0,521167952.0,5780.167159,9513898.0,2973225.0,0.17720609397459167,3.0194463885603713
